borrower_id,loan_id,loan_issued_at,country,outstanding_balance,repaid_amount_day,loan_duration,days_past_due,report_date_local,dpd_filled,dpd,segment
0cf4c456bab978983a3201b032be046434965ca350a12ba60690de0e36f27a77,8915aded2e7d41355dc150bb63ab0142fe2dcffaaaad2ad5866efe43fa2d7c48,2025-05-01,Estonia,325.644,0.0,24,68,2025-07-08,68,68,overdue_31_90
0d109e5cb4c1f876f1226dbb8c0aba999c7da808730f6bb454b701e536a3a3bb,52ed7a99beabc5835566c7481b7a398091b38b2596b696164076119fb8140ef0,2025-04-25,Netherlands,109.901,0.0,60,74,2025-07-08,74,74,overdue_31_90
0d1e80fc4603d4c847c1718cb13d41b60f9d88db00819d33b6ce8d74bf5805e0,937a5c647d53e58a845fbfbc3d348555b5a7f532455b56fee57fc8896ac250ee,2025-04-29,Netherlands,2925.417,0.0,84,70,2025-07-08,70,70,overdue_31_90
0d29ce60dbc64116d5ca7963dd642cc88a19d9c20b8dd301f64da4b58b5982d2,abe4aa3d4334b57e89bbd4e63e082c2e4e006e6e66aa5fae5b1cff6bd6042f9c,2025-06-16,Netherlands,794.233,0.0,84,22,2025-07-08,22,22,late_1_30
0d393838749f2006d7083f2d4c39690b8eff38e789fcdfd3247c4a15980407a1,324b34c3371fb2d6c403a1b1ffa43929d90942f0ea43576e0a8d0d89db995c08,2025-04-03,Estonia,1176.318,0.0,48,96,2025-07-08,96,96,default_90_plus
0d507a6e68e5bf28369be4e64f79548d50294cb065f54d03bec220797018d35c,488c0b3db442a3ab0d2b6822e25ebd17bcb2e93a774f2b47e4e2550414ec8fda,2025-06-25,Netherlands,4878.874,0.0,84,13,2025-07-08,13,13,late_1_30
0d69fa4ebc00abfa4facc8bfc3d28ffacf53ba0c5191a0900b74c0fc729b402d,21cbb041f9bc5e61bf4cf074ade030ccdc4cf09f92dff27f75757849ebdf7ba7,2025-05-26,Estonia,5708.362,0.0,84,43,2025-07-08,43,43,overdue_31_90
0d72f9b0119465aedc31cded7b925b0f0d1d307208578d4da8e66c2dcf02e6ed,095372bf85b076376c76e5ee1960b94e44766ff09b5f861643d61e47632b26c0,2025-05-27,Netherlands,453.849,0.0,121,42,2025-07-08,42,42,overdue_31_90
0d81d54379201ee1f5808790b588fb74fe19c42e9c0cc6265a1ca4051831677a,7e874da7c8dce29314ad5f5f4de9727f13200c119e5e541ee03227e61c596fcf,2025-05-12,Estonia,577.005,0.0,54,57,2025-07-08,57,57,overdue_31_90
0d828bb644774a70137f1d63addc0ea8330b1cb0a3858c89b40855a0335dce9a,c678e7f89333e73ae1e8ef2041c8bacf616e4d0b145010c48206bda1be976acb,2025-05-18,Netherlands,1944.536,0.0,36,16,2025-06-03,16,16,late_1_30
0d85dd85aad6484a7f6c9a15142bdb96f2690cdabd6c077f1f22cafce6d253e5,64082b56957de9e69a1a28b4b39f2a7181793d8c4ceb93f019575a4d586d62ef,2025-06-27,Estonia,584.1,0.0,18,11,2025-07-08,11,11,late_1_30
0db29182d45eea471931b12aa86e52109f0b5c822aa4fb6a51f7c3b3dff6be49,a41f7c278a77f411c82f3c499c6ee6f356ef65cd1561d4cd829fb48fbe76d2e4,2025-06-03,Netherlands,840.015,0.0,24,35,2025-07-08,35,35,overdue_31_90
0dbc48f50d4a6a98377b3831b10b5b7099ab9a4a3d56d4fa3c518f06a50efd49,fae66ba463e2cf8aad0cdf6fd5678447497e88f59ce81784320d878b36ceb5ac,2025-06-14,Estonia,5964.2,0.0,84,24,2025-07-08,24,24,late_1_30
0dbfbc44fa1c0108b0ee7ff97545c11c72eff1b6b37ee50aa9f8aa217f2f7c42,6e7259dbbeaef5568ea7a39f76dfda11e36a6c5576b87566cb44a2048202740b,2025-05-26,Netherlands,113.465,0.0,84,43,2025-07-08,43,43,overdue_31_90
0dc5e1c97c2a74a48f422e5aa351d433f3253927d88046fcc552c85af2f2b5f2,687ef9e926a9dbb918be6b4f04c90b365eeda591d4525c07ea3bff025a85c248,2025-06-04,Netherlands,7452.093,0.0,60,34,2025-07-08,34,34,overdue_31_90
0dd5ac56b46068bdee0e4ee68d738bcade0dedd7cc0f84da0bb39d11b93aefc2,aeaac4a1df2583c7d7fd5f639652559abf3eaf90577cf8a6b4c8ace461bfd66a,2025-06-21,Estonia,116.6,0.0,60,17,2025-07-08,17,17,late_1_30
0ddc1914983f1919f1b6548dd16edf15d504a21f7e85830d825d7a7dee557e8b,5bb532aaa9b8d4d88a771f04c27724ecd1558af233f35760a81936f28111612b,2025-06-10,Estonia,2572.9,0.0,30,4,2025-06-14,4,4,late_1_30
0de30f8753a1b92860d7c78f6717cffc163aeb758a8fc057f6f26b99581fddab,52035268d297378dbb7af7b4f56185e45274dec0ff57b538a227490254b8698d,2025-06-02,Estonia,3435.993,0.0,36,36,2025-07-08,36,36,overdue_31_90
0de36d4ec0bd93899452db4cc2b09851bd30501493a8642ade5efce53c37cb14,a1a7c5bfd8d37f34a540dfd2082efbe69760ca79f49b750a7f3dfd5e3c2a4b54,2025-05-05,Netherlands,337.546,0.0,84,64,2025-07-08,64,64,overdue_31_90
0def9d15d488b1d93129ea6c78df69399ed70c773ef042081cb1ddde252fa895,1e21aac574fccdfb72ca3f06fb7e3a5622c24a27dc66077111d9fdecd8176397,2025-04-04,Estonia,12942.446,0.0,84,95,2025-07-08,95,95,default_90_plus
0df6ecb7782f8dffd409b6f3b894073f18b1f7dd7bf41f25141aebda74f3be29,2d138916fbef063f138567026289cbc6a94d7d4353186396e3175508e6e3577d,2025-05-11,Netherlands,421.982,0.0,24,58,2025-07-08,58,58,overdue_31_90
0e0a2439400d3151e132ffd9eb5de49caad34153fef3d0f5f861dded0865c0ba,b837817694da3fa96894ce393f393d57f008c83e63ac00e5fee2e73fafe0ca5f,2025-05-05,Estonia,6856.069,0.0,60,64,2025-07-08,64,64,overdue_31_90
0e0d32b058b7a71dcd2b89f75fb7aeb4b2b19262497ae9b0372d0732073ec358,895b19ff2f59a91c848e232335ae1cd29d3929b2146b653b16b939f7735d8b3c,2025-04-23,Netherlands,8213.689,0.0,84,76,2025-07-08,76,76,overdue_31_90
0e0e5646294fc3708279de46a6d2e5a82964d62c066f038925786b9796fb31a5,dba5b399179e92b7615fc116633686026143edcf27e041c359aa542c5ae25be3,2025-06-27,Netherlands,2860.0,0.0,84,11,2025-07-08,11,11,late_1_30
0e0f7643d5e9ac43abd0ee4dc4df0c629a5c26b1a959db9ad55424f517acd1cf,0de6990ab469b94aca74a0ef3bb71aae301a32af105bc4575f3419dce0510fdf,2025-04-22,Netherlands,225.819,0.0,64,77,2025-07-08,77,77,overdue_31_90
0e12f40b8afa2ca6fda6bfea0e671072a5c2a256a2f0401b8e4ca4afaf2aeb79,4210aa44171e500be64bcae099075feec814a28aaed2edb4ec4cf644db86d008,2025-04-03,Estonia,803.0,0.0,84,96,2025-07-08,96,96,default_90_plus
0e149efb0f1f2dbf70a1a2d2d79f0ef2a5be1e05ac05283e2e2426d63411e7c2,0015f0d48dac073a6ce67ed3ed30ae38ba4c335a210b578063708e8e23af64bc,2025-04-04,Netherlands,4462.48,0.0,84,95,2025-07-08,95,95,default_90_plus
0e14aa27a3fa5b7fedf3e84b3f914aee7dbda1d743fe69a752618eff3ff8c9be,8298ec52cea9ca8ae0e79be11a3d64b748f91019ce04aa4e5dd993407e45d68f,2025-06-12,Estonia,2923.8,0.0,96,26,2025-07-08,26,26,late_1_30
0e20cb447da1c63b768b68b7501cc3e72b2271fc94697f8532ee9bc0ea800afe,d42ef2aba124d36c94df4135373673d44b701e59e48199bb54043db8fc4efa8b,2025-05-05,Netherlands,1687.741,0.0,84,64,2025-07-08,64,64,overdue_31_90
0e22437559a24f6d6d1f873c144e3fde9dda5024806cd4da494c1a8d78d9fbbf,e060f3925a84934731ca41f3d2d661305fe1f4974410c136515289f866e326b0,2025-06-13,Estonia,2338.6,0.0,96,25,2025-07-08,25,25,late_1_30
0e24e0fc26bc811808751af6ba440ec719f7df1688ef894daf3d7cb11819a42d,2adf0356e645b2124c615bfeaab0eb3e327e359868fde4563e6ad045b1ba2c1a,2025-06-04,Estonia,3478.871,0.0,60,34,2025-07-08,34,34,overdue_31_90
0e2c07777f8dd36d0db736a33cfa5fed9eaeb5f39dbd0a87bb40d28ccdbc854a,97fe1a02db9eb242349ca0851ef022097259f216bd35aa1e6d50a626d46e32f3,2025-06-16,Estonia,33.77,0.0,18,22,2025-07-08,22,22,late_1_30
0e2dca3021501c2b39afcf7a828fce6f5c083a3ac20db49155f5eca33f04f476,193d1a80facb799b1b25632b701f36562672657eb3cd1c662cb399b68c6aeb8e,2025-05-06,Estonia,2318.679,0.0,121,63,2025-07-08,63,63,overdue_31_90
0e34fa296e5736ec1cf8578a736adeac1794a7129a39e12baf4a7890b96277c8,7e987a7e95edc166b5e67c432a6f998e927aa9c4010191cfe35d6ed30249b17c,2025-06-30,Netherlands,6520.8,0.0,84,8,2025-07-08,8,8,late_1_30
0e3d9b0d76733725a2451c605cf08a91fce2a4d816f8321bf0aa0a73b53e1687,ce60f80adb3f09e03ba720bec2da4c03e2f073096f6fead0e18ea95df33113d0,2025-04-30,Estonia,5761.646,0.0,72,69,2025-07-08,69,69,overdue_31_90
0e421523b68cc237807f0d81cc27c6185c9669c21a326a0e5137a7480c6217fa,e6249aec3fb6c2f7868b929cf7c833510d63b5558d65fc41442e4ba94f65f016,2025-05-06,Netherlands,2362.833,0.0,122,63,2025-07-08,63,63,overdue_31_90
0e4a16087e912bcf56ff250f73a2b05b922b78c24010c669deb6a3ae26441b0f,bc78aea4ab6ba16dbceeec3bacce69fb2897e3bd151c3d73680e367db2b96a3b,2025-04-07,Estonia,9181.062,0.0,86,92,2025-07-08,92,92,default_90_plus
0e51bbc96da5f98b3cdf936ec1609b64589457e9bc950bedbc1749f6c90f74c0,e5cb0cdf149b2354ee55da7e61d7cb4ebdcb11342da12525d8ee9fa6b1d29445,2025-05-19,Netherlands,112.519,0.0,84,50,2025-07-08,50,50,overdue_31_90
0e5c1de037afdb99c14a2abae84b59a74cd69a074dada50d79930cf822ef7c8f,7b3e4923d37234f4d6f48151483e00d607a29d82dd1e627f49d3ca550560187f,2025-04-21,Estonia,695.376,0.0,84,78,2025-07-08,78,78,overdue_31_90
0e659c24d47cd51dc1ff4ff4917f4aa23419913577cd64fb487c6cc93cf17b99,bc87073cbb620ab141ed7aea63477f0c868fb99418c15f35805111473d9f72c8,2025-05-10,Netherlands,221.947,0.0,54,59,2025-07-08,59,59,overdue_31_90
0e7332b6e694e1ff7e0a6bb9bcdd9c67d0d693bf8009e2975b9d9feb01a6920e,97ee237e751bb3d4a8ccccf373f8b42b2bf361d5ffa5f07987d21ede5c7a2b5d,2025-05-12,Estonia,891.077,0.0,18,57,2025-07-08,57,57,overdue_31_90
0e8ba29641f05ff10aa8ddc898bcf45249c0e38399fc23528a845e63bef44af1,a38d4b912ff72184a337d5ed3801fc78faf7ed566ec2d9d2b5bd06501d59255d,2025-05-21,Netherlands,1361.547,0.0,121,48,2025-07-08,48,48,overdue_31_90
0e9226fc29625025be4d3d348b8e3caf8ecd5f5b223e79fad2c56524d9aeef43,881077b5ce5016ea8c9c88a7b2a4a9848d5c759f7a6f599e63a83c4eee7311c7,2025-05-25,Netherlands,6075.883,0.0,84,44,2025-07-08,44,44,overdue_31_90
0e9d99a114e64fe336ef03e5848ab26632feb67b626101a7f39130f05af86c1c,1cba9a8339e95686f7d45c6a73dfe992da0ed0d0d0701586324ee3a20a511b00,2025-04-01,Netherlands,2020.073,0.0,24,98,2025-07-08,98,98,default_90_plus
0ea77b8e4e458bc7fa6b73db991fc3d06d33b83fb8b393edfedc4b4c012f4bb3,c8a9eb051b7730ce2526ac743e05dfdf3a7de527c7c7659bf94b02dda550c966,2025-05-30,Estonia,233.2,0.0,12,0,2025-05-30,0,0,on_time
0ea91815d93213fb0e4000ae2ece6486818e5c02b3ee3411d19ba2154a59d46c,dea3db43fed1d8667f4a47a18bd706d8f891de71d47a51fe0a4784793f494f91,2025-06-08,Netherlands,10987.009,0.0,30,30,2025-07-08,30,30,late_1_30
0eaec3d883b527a8cbb64904fbc95cc7e04cdb708befa870b6e67f6c79b7a72f,ae86ad7a73e1b3fadfc51832e6f7c97d7b409beb6bded13bf88478781038873d,2025-05-27,Estonia,451.176,0.0,24,42,2025-07-08,42,42,overdue_31_90
0eb0930a930011c7710a54998c343c963fd84a938e32b4a26ec685c863c286ef,a65d9025bd398a20be14ba3385a3e3277e3c3b7339c154bf3ea881a9d3f1c436,2025-04-04,Estonia,1624.337,0.0,54,95,2025-07-08,95,95,default_90_plus
0ebc1d685bb0a7e3d6e08e23a57f07c1f44b95c10d3b061e1d2d73ec591b819a,36a96d9ff8112ede8b915775f70f85f3201c3d98c09b84da31c6714d157bce25,2025-05-25,Estonia,7447.858,0.0,121,44,2025-07-08,44,44,overdue_31_90
0ec3c56f8c02400a954902d87db91e1e399c5c666215430048cafffbda915c31,59fa07cc47f14a1cda058df1d8e071a1ec8f8500b6d38b210e4d43fd946e574b,2025-05-20,Estonia,2915.858,0.0,121,49,2025-07-08,49,49,overdue_31_90
0ec961a6a463ae090c4bc738089c2579248eddb6cdb92cdee2238d5ac19a31b6,c051288c1acb9d76d74711921b1a1580201e171f564359930128c52e51d2c2b4,2025-06-06,Estonia,349.8,0.0,24,32,2025-07-08,32,32,overdue_31_90
0ed348924d8854dfd629e6ae669b7f6f4e108da68f6a46a2d0f5979fc782bf6a,22140a0e1c986d5ae3990fd1f16e5b979431711bffd1fd312e2ccdbe57a67ca0,2025-05-23,Estonia,293.59,0.0,84,41,2025-07-03,41,41,overdue_31_90
0ed4a6087f068230c4353ff8c63796f37a7679f9164cad1be85d3e805b3d67f4,415ccd855f00c07d63631c35328c819f8665d0d160159deb14c5e69150ce1b65,2025-06-10,Estonia,700.7,0.0,18,28,2025-07-08,28,28,late_1_30
0ed4c6cf7cc5f004cc5be8ba92879090d97192cd14711e7fe53ca1ba827ae316,4606f676fe9b67b8bbacd4044b77be54aea991e9987d12a1320845ec0d65f1c7,2025-04-23,Estonia,4571.974,0.0,60,76,2025-07-08,76,76,overdue_31_90
0ee83d4ddacc9daebcc2be34536a5acfb72ccf82e4e4299b8d09d069c501d33f,7c80649ac3c7eeea40302e91c1cd3dabe28a93b7c3c1af89673c6befd365d49f,2025-04-03,Netherlands,6666.231,0.0,24,96,2025-07-08,96,96,default_90_plus
0efb489148687646e55e98ae1830699a9d95acb8285aef9c9645e3ee1275e754,dbb4b34e1d87396138746ad92d7870b11e0a8ef09848d725dfb93031c3594a9b,2025-06-14,Netherlands,7601.957,0.0,84,24,2025-07-08,24,24,late_1_30
0f0b5381caf48d2b49d74e5a99df86de5fe9482a77a60643f350a048bca5a945,9969ccf5bc96414684cd42fbc49ddc18d6f640fa3812c7e2d2c02cb2114c6af1,2025-06-30,Netherlands,343.2,0.0,84,8,2025-07-08,8,8,late_1_30
0f0c2c8cd11529a59706636333c6ec2a76ec13db7d93cb9c6fca4fa1d44b7281,5578de75a7b592b993cc5d989705b555ef35e18f2cbe7a5b3ad104e9a2e8773b,2025-05-27,Estonia,1397.462,0.0,25,42,2025-07-08,42,42,overdue_31_90
0f245b66f8302f99e101d8f6d18e2ddaec2a603199fc7981f387cdcab231024b,eaca3040e376f51a70737a6a7d6de77a239d8c0421361eb584c2cd20fe05cf66,2025-04-07,Netherlands,2330.911,0.0,36,92,2025-07-08,92,92,default_90_plus
0f25aba3eb9f87bacfb264deb0607e0ba6618aab140697bea30433c746a888aa,47f514f711b100684b5159b3317573a7484e75fa4936c6c74c0cfdbaebd63236,2025-06-13,Estonia,2104.3,0.0,12,25,2025-07-08,25,25,late_1_30
0f46060e208e57c04fd69c56fa70cebf05794515c39f25e794c4336ca8e79408,85c633ab733fb6810f3c5af0d9a4fec199481fab1b454fdbe4a07809cc33f501,2025-04-30,Netherlands,3401.31,0.0,121,69,2025-07-08,69,69,overdue_31_90
0f4c4a7598ae7811589e20b55a556386bbf4cb5d14681458bb8f7ed158a428e2,b3672363d7d43a321fa3721487380be0bb7710c2ff5deacd5fc7a1407863dc97,2025-05-13,Estonia,1512.159,0.0,12,56,2025-07-08,56,56,overdue_31_90
0f4ceaaf98982557a4c9927e97bdee8ee5ec86a570a580091c06577e3bdd43ce,7dc1f2c195300b86418a600151191153d3af97f58e4d65325eaaef2e4a101bd9,2025-05-19,Estonia,2065.569,0.0,54,50,2025-07-08,50,50,overdue_31_90
0f5fdba2405444d23ecd0b86025f181ccba12227b19c17d2fc80f18b7f4cf395,68c1bd59ee9cc45ef7806efbec85f0ef7529f71815e21ee58f313cdf3b0817f0,2025-06-08,Estonia,1043.823,0.0,60,30,2025-07-08,30,30,late_1_30
0f68c8684498b7955bf67e5f1833485bacbb3edf80d68ccea58a4258b8c77f5f,50e70797528a9a5564fc5a8ba02ae6da56eafd62091d3257f66b3f515037f2e4,2025-05-20,Netherlands,337.546,0.0,84,49,2025-07-08,49,49,overdue_31_90
0f694faf4eaeff9dd8c933bf99d8a436843834a879a0708bf550b8d23c3e67d1,4ed9634eea33a77038a57b3f192fe139f1e6e11597c7640ec9b71f3c838e4491,2025-06-16,Netherlands,228.8,0.0,84,22,2025-07-08,22,22,late_1_30
0f6a02445f5b06a4774c5e38007a1fc37967c0d036eb6923e495242054d62c60,3d27a857980b7102357d708f22218c4de489d3d66a92d92c98f712d9ceaf4364,2025-05-23,Netherlands,7538.586,0.0,84,46,2025-07-08,46,46,overdue_31_90
0f90e821c20ad3c69db8811a3982b5805ea04ce5930822ceff6be4285a35386c,a8302c6ae8a778b6c8a89c6505baf7afa615f8e5bffc74409d0db9fababf0216,2025-04-29,Netherlands,2180.607,0.0,60,70,2025-07-08,70,70,overdue_31_90
0f95202273c0cbe7349c6069dce0a1a642f812e0368da71845c8ab81f1e5999f,32afb8db3a567ef71a6a5bca8654c007475bce117ce85fc56b0af69f89eeccc6,2025-04-18,Estonia,6900.3,0.0,30,17,2025-05-05,17,17,late_1_30
0fa000a0d0f829c280908082aa98ff54fda5889a0780715ba09a39e851eb5f2c,5d589ab45cdf62b2a40e2ad33a8d6b67609702bcf663044c68de5ed6cc38e10c,2025-05-23,Estonia,1737.461,0.0,54,46,2025-07-08,46,46,overdue_31_90
0fa9d5ec4ad36e97d59588075979db8dc35d6d7be13e398342f6a35d466f6f91,28ea932efa137a047fc4a76d4a011367d03a86a6468cd7b9e1d24ac6643eea32,2025-06-10,Estonia,1051.6,0.0,96,28,2025-07-08,28,28,late_1_30
0fb37aa0f3b43a7706fbf37fe9f6ead7b7c829aeb158f4fde35170fb6cf292db,5ad0bd06b71f47853932a48c1e23eba353c4fe4b2c462e6649199c3d5b3a7acc,2025-06-01,Netherlands,3400.705,0.0,78,37,2025-07-08,37,37,overdue_31_90
0fbf9b651af03234761e39c1335f890c9b90faa195be8f28134502dbe74faef5,e70636e02acbab9d0a640594c3d0002687e76a8ec047fe4b652795718c9f8dce,2025-04-06,Estonia,113.52,0.0,60,93,2025-07-08,93,93,default_90_plus
0fe1dd3e80f3a57feb572b48b18b1f58a5c4e3ec8671390127be8fd4ca227846,024f198758ebcafc189d4d38bafa43acbec3b5c23cfdc045f62ac83b319f3c10,2025-06-20,Netherlands,2059.2,0.0,48,18,2025-07-08,18,18,late_1_30
0fe626c421f9f879a52c5a4d1914395c6cad4a6ee839a78166b6ab2f54a1c91b,241fd11e15b3d0ecfc043e4d20d26052afde6ef3027622cd16dd715320346c26,2025-05-07,Netherlands,4388.131,0.0,84,62,2025-07-08,62,62,overdue_31_90
0fee2697bbd29affd9488fa74e82b50408d2ed2ea09b0f625a74c4265b292508,61532235f9351504e938bf20b03c8b61044d7f3c22b238b6975476277050e574,2025-05-10,Netherlands,3807.562,0.0,36,59,2025-07-08,59,59,overdue_31_90
0ff076b2cf714c5c10bf65a4c2ef3d2148dfb016815ca414e62e917c32aac7db,314ff98dbf4a5ff089d18571af149907a29a43f60b9dfb82074cb48f9fbfabea,2025-05-15,Netherlands,572.0,0.0,118,32,2025-06-16,32,32,overdue_31_90
0ffba1c07012b30fb7ea9be1aa578d35700434bbddc8868c983e988c67b76c35,80ca952f48993bce1a928f978403c28e5c4ee2c8ee0ff54052c210b095a445ba,2025-04-26,Estonia,2318.316,0.0,84,73,2025-07-08,73,73,overdue_31_90
100b682f7f06813dce84e130a979d9010abd98e6740ec13d0ec6de6793d4bc6c,7f24291a0e9198ea2b4d6c3a7849140aff6540a7e131679e7de3c75048542a11,2025-06-06,Estonia,127.897,0.0,12,32,2025-07-08,32,32,overdue_31_90
101a9f931b0098d05e42138d4fafff1d7843d3bd173ad74380bd3c6020455086,f10438fe467bb0fcbcab2d2f7d40ed66b876b4ee761157cdc4d79d68edb848b3,2025-05-22,Estonia,971.52,0.0,12,47,2025-07-08,47,47,overdue_31_90
101ecd027d24115133bdb476479bc225147644d21f14c4c3bb2a41181f012544,6167f8d968f86bbecb0dcfb08147f3c2147aca8a9c10642d32301c0bee9e0437,2025-05-19,Netherlands,7663.183,0.0,54,50,2025-07-08,50,50,overdue_31_90
1046991a8fe38094236780dc31282d0b434de71424d9a1ec6ea6a9b82b113863,71fe7299b5cece082db17530c274472c7dbef8b9b41c778b07bf49dcc7624baf,2025-04-24,Netherlands,2235.079,0.0,98,75,2025-07-08,75,75,overdue_31_90
104ab236f8582e5add79d3d667d9aeef0695aa79bfed1f1e53d0e15e4d6be522,bea62e895ed0360438459c9b42df8d4c195fec866ba49f5912114de0eb132a28,2025-04-07,Estonia,1065.075,0.0,123,92,2025-07-08,92,92,default_90_plus
104f8bc01eb97c4dc696348f58d3e8ba6eb3d15df5d7c7aed84cba425009eec0,d4134fc40b30e2fd85b38edc8dc84a01b3eb43eb1245accb8aa23446a4e9d61f,2025-05-27,Netherlands,1011.802,0.0,48,42,2025-07-08,42,42,overdue_31_90
105860355f18729a1f659431845c20c52c5f3644751bb9dd5bb5c5bab180244e,3334a6a48071a2720359ae1d7d8b5ca1bad8d3ddcbf1eed8c27e5e493cc71423,2025-04-24,Netherlands,1450.317,0.0,84,75,2025-07-08,75,75,overdue_31_90
106b2091ed26943e2edc82e79b417c516bdc0967628abe7b3f7330f631f3a5dd,f247e7a63c42375801969484a643313c6f1f398f9b2b6aa3cd82714894e35e9f,2025-04-02,Estonia,1034.198,0.0,96,97,2025-07-08,97,97,default_90_plus
106b5ffc6e51134e9ad79e602c5edffe5cfdc45397ccf5bc010cac20f28e7a47,dcf3c0fa9957ddc6528fa9916e17f79677c395951efbcb4ac43e95feaa4e0798,2025-05-06,Netherlands,5738.337,0.0,84,63,2025-07-08,63,63,overdue_31_90
10755e8a11819a56c5f0d5efbd0c4e547c8b5e380831d9a3da0ab0990718a7c5,12287e0b4d9c8450e8b344ec60c54fea18ae67c6963f5a2dc188161321300046,2025-06-07,Netherlands,13646.633,0.0,84,31,2025-07-08,31,31,overdue_31_90
10765262955300170ed86aec833485c459c16c70a7afedbc6cbb7104c02332f5,128c9aba4a8d228b4ad103798733fcb1d892f4485efd06ad34922479d187f0db,2025-04-03,Netherlands,112.684,0.0,121,85,2025-06-27,85,85,overdue_31_90
10848336d16905c36dc1471cb278b6acaeea40d11a291872b0548201df9fdd45,1d92075d339a29440420b0dbdd43dd3761b3ce7549afe22a75a09a42e86eba83,2025-06-13,Estonia,2923.8,0.0,84,25,2025-07-08,25,25,late_1_30
1087786c2e7c096d8fb5925333fc918d0bd1b395f9d6ea1ef0433024d1019319,2bf5abd90b2e672f725393150e5124cf4adb79b81684ad2fd4ac607752143fd8,2025-06-02,Netherlands,5786.572,0.0,84,36,2025-07-08,36,36,overdue_31_90
108a1e2c264c2f3dd3c637be727507414effd845a8535c0d4da59a9c1bf6b5e3,f206a5f225df7fadd5a4e9e933abf4df40a375485091dbf53bccae52a954461c,2025-05-23,Estonia,232.166,0.0,78,46,2025-07-08,46,46,overdue_31_90
1096b8cf500702397d90fe52dd2ef865990633e184ebdf86368ca2348afed0bc,cf1695f2a15f8b6d9ef5d87ff5fbe57ec2332dcf6d56279e62c35610750ccacb,2025-04-04,Netherlands,1115.62,0.0,84,95,2025-07-08,95,95,default_90_plus
10b0aca7e2715d469413bd2823b192bab4bb0663f202ebe24f356af405bdd150,8f3b77e23ac96808e4aff3b30f8572c142a12e90952d8ad1319f681fa4a567bf,2025-05-23,Netherlands,10078.695,0.0,49,46,2025-07-08,46,46,overdue_31_90
10ba54d97261c849b946781cf6be4fce453fd207c7847379fe98872cf1997770,976680daedc89d0484cb002f1c5aca935e6f6503f781103cab27adc593020423,2025-04-27,Netherlands,4430.844,0.0,24,72,2025-07-08,72,72,overdue_31_90
10c53b8fef0bd11a73841af922b26aea63c2cd7fd433240451ffc55200f8f680,21eb0234e7d2d01664730d9890ae508ed3108d87da67bc77c52b7f6234f72049,2025-06-17,Netherlands,3403.862,0.0,84,21,2025-07-08,21,21,late_1_30
10c6e0eec09ffbf9a8623c4462ee41893864133a471acf51f1167f5766aa16f7,1aec5afa64d37a138159bbc9587885c9ec6846076189d974fda58daeb6e75d8c,2025-05-09,Estonia,6591.508,0.0,84,60,2025-07-08,60,60,overdue_31_90
10cccc914b5c3a1a07c99497c5003916f90a0a241860e1f087b8ca17993d2b76,ee29c298b3382f3a13ec4139c3336d1029f77865dc6c5f20b33e4910f4ec1d7b,2025-06-24,Netherlands,11232.749,0.0,84,14,2025-07-08,14,14,late_1_30
10ce677c7ed3a50947686f194f3fdef9ef2ead3b31a51c0f5e8570c3f5c3c286,08cabca5fbcd448aff69b3d88fc9aa3803216ac1484ff818f32d00b76e01a7e5,2025-05-01,Estonia,108.955,0.0,24,68,2025-07-08,68,68,overdue_31_90
10d9ebbe95809d8ae590917a4441997f70a9489327ad8ebe3866f245fe159a56,f8ccdb8ee302c358eae09d9828db1d0a5e0d9359d2aa09c93bbc0551cc20a3aa,2025-04-03,Netherlands,2385.251,0.0,48,96,2025-07-08,96,96,default_90_plus
10ddd1ce2b4c019c6eb02d4ec9b3c22a7f8444172f6e9c99cc5f3d0314c78ed1,cf8dcddd18b51e7e523e11f030e4307bb833ebdd7375e980cbba037ef4a2b8c0,2025-06-26,Netherlands,2227.742,0.0,72,12,2025-07-08,12,12,late_1_30
10dfd9e4ecef5ef833f6a753691967553d4d6ed1ebb7eeb1fc56026684c14de1,9e605814094dfeadb0877a1a0a55e0c861d1b82dabb84c1d20f781c5771b880d,2025-06-21,Estonia,700.7,0.0,24,17,2025-07-08,17,17,late_1_30
10fcd1861ae7276737dbf7323bddabd3a4daaa4f725b72a8149550319bc65abd,7727b270a117997a1425d54314ccd41186683d821b658f5c40d249d18adaf4d6,2025-05-15,Estonia,2277.88,0.0,30,54,2025-07-08,54,54,overdue_31_90
11027af3cb56f98f003e328931ceb79a706e5ee61bfafadf1b3e9d6682a99800,afe6b10bf36223fae0c9597acff2f1f4c6351bc85cb0d05eec94842a972dbef0,2025-06-30,Netherlands,1601.6,0.0,60,8,2025-07-08,8,8,late_1_30
1102ddc8db8fd3727b000014b445011c7ba6f6ba7a84a71925a0072fc4d0b62c,bd66b20c0d6fd9c191154aaa23437f7f2dbce3160b66d9c7838904de01bc96f3,2025-06-04,Estonia,5439.555,0.0,60,34,2025-07-08,34,34,overdue_31_90
1111e12d659bf65f37fba2f1793a6c9ca5b5d2f3ebed5661691e1bfa275c0d79,a284920a0b9c7170278117249e361e59cf8fc1f15192e4c135e167a32cf15fff,2025-06-14,Estonia,467.5,0.0,84,24,2025-07-08,24,24,late_1_30
1128847c63bd63bc57c3b54877a702b1b8fa7872a0baa782ab58fdd4b31189a3,87f3bfb3241ae33ec15ff8deabc3753defa7e99c2c80925dcebdaa3f71649ea7,2025-05-19,Estonia,2514.512,0.0,84,50,2025-07-08,50,50,overdue_31_90
